9480,1,03/23/2015 08:43:55,03/23/2015 15:43:55,"Gamerosity's empowering catchphrase, ""Hey Cancer, Game On."" has been brought to market in a new style!  We're calling it the ""Throwback!""  Printed on black water based ink for a soft, comfy feel.

Built for the performance called life.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Tear-away tag</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT118"" target=""blank"">Click Here</a>",Throwback Unisex Thermal,"Gamerosity's empowering catchphrase, ""Hey Cancer, Game On."" has been brought to market in a new style!  We're calling it the ""Throwback!""  Printed on black water based ink for a soft, comfy feel.",publish,open,closed,,throwback-unisex-thermal,,,03/23/2015 08:43:55,03/23/2015 15:43:55,,0,http://www.gamerosity.com/?post_type=product&#038;p=9480,0,product,,0
9496,1,03/23/2015 08:47:35,03/23/2015 15:47:35,"Gamerosity's empowering catchphrase, ""Hey Cancer, Game On."" has been brought to market in a new style!  We're calling it the ""Throwback!""  Printed on black water based ink for a soft, comfy feel.

*Because this is a pocket tee, there may be minor ink clumping on the seams. Allow for some variance.

A pocket makes the V.I.T. even more important.
<ul>
	<li>4.3-ounce, 50/50 ring spun combed cotton/poly</li>
	<li>30 singles</li>
	<li>Tear-away tag</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT6000P"" target=""blank"">Click Here</a>",Throwback Unisex TriBlend Pocket Tee,"Gamerosity's empowering catchphrase, ""Hey Cancer, Game On."" has been brought to market in a new style!  We're calling it the ""Throwback!""  Printed on black water based ink for a soft, comfy feel.",publish,open,closed,,throwback-unisex-triblend-pocket-tee,,,03/23/2015 08:47:35,03/23/2015 15:47:35,,0,http://www.gamerosity.com/?post_type=product&#038;p=9496,0,product,,0
9548,1,04/03/2015 08:52:28,04/03/2015 15:52:28,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)

Our semi-fitted tank is 100% comfy--and 100% layerable.
<ul>
	<li>3.5-ounce, 60/40 cotton/poly, 40 singles</li>
</ul>
For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT237"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution - $10",Difference Maker Juniors Racerback Tank,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)",publish,open,closed,,difference-maker-juniors-racerback-tank,,,04/03/2015 08:52:28,04/03/2015 15:52:28,,0,http://www.gamerosity.com/?post_type=product&#038;p=9548,0,product,,0
9560,1,04/03/2015 08:57:02,04/03/2015 15:57:02,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)

Team this raglan with denim for instant cool.
<ul>
	<li>3.5-ounce, 60/40 ring spun combed cotton/modal, 40 singles</li>
</ul>
For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&productId=DM482"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution - $10",Difference Maker Ladies Scoop Neck 3/4 Sleeve,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It&#039;s US that makes the change, not THEM.  :)",publish,open,closed,,difference-maker-ladies-scoop-neck-34-sleeve,,,04/03/2015 08:57:12,04/03/2015 15:57:12,,0,http://www.gamerosity.com/?post_type=product&#038;p=9560,0,product,,0
9572,1,04/03/2015 09:00:46,04/03/2015 16:00:46,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)

You just can't miss with our gotta-have slub hoodie.
<ul>
	<li>3.8-ounce, 100% ring spun cotton slub, 40 singles</li>
</ul>
<em>Slub fabric infuses each garment with unique character. Please allow for slight color variations.</em>

&nbsp;
<h3>CARE INSTRUCTIONS</h3>
Machine wash cold, with like colors. Do not bleach. Tumble dry low. Warm iron if necessary.

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT241"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution - $10",Difference Maker Juniors V-Neck Slub Hoodie,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM. :)",publish,open,closed,,difference-maker-juniors-v-neck-slub-hoodie,,,04/03/2015 09:00:46,04/03/2015 16:00:46,,0,http://www.gamerosity.com/?post_type=product&#038;p=9572,0,product,,0
9584,1,04/03/2015 09:04:44,04/03/2015 16:04:44,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)

A triple dose of softness and heathered style.
<ul>
	<li>4.4-ounce, 50/38/12 poly/ring spun cotton/rayon, 30 singles</li>
</ul>
<i>Tri-Blend fabric infuses each garment with unique character. Please allow for slight color variations.</i>

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&productId=DT242V"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution - $10",Difference Maker Juniors TriBlend VNeck,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It&#039;s US that makes the change, not THEM.  :)",publish,open,closed,,difference-maker-juniors-triblend-vneck,,,04/03/2015 09:04:44,04/03/2015 16:04:44,,0,http://www.gamerosity.com/?post_type=product&#038;p=9584,0,product,,0
9596,1,04/03/2015 09:13:52,04/03/2015 16:13:52,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)

Are you ready to rock? Your style will be in this warm hoodie.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Tear-away tag</li>
	<li>Black drawcord and hood lining</li>
</ul>
For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT810"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution - $10",Difference Maker Unisex Hoodie,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)",publish,open,closed,,difference-maker-unisex-hoodie,,,04/03/2015 09:13:52,04/03/2015 16:13:52,,0,http://www.gamerosity.com/?post_type=product&#038;p=9596,0,product,,0
9608,1,04/03/2015 09:20:48,04/03/2015 16:20:48,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM. :)

Built for the performance called life.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Tear-away tag</li>
</ul>
For full product specs, <a href=""http://www.sanmar.com/sanmar-servlets/CatalogSearch?id=8860425&amp;prodimage=&amp;top=Y&amp;swatch=New%20Navy"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution - $10",Difference Maker Unisex Off-The-Shoulder Sweater,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)",publish,open,closed,,difference-maker-unisex-off-the-shoulder-sweater,,,04/03/2015 09:20:48,04/03/2015 16:20:48,,0,http://www.gamerosity.com/?post_type=product&#038;p=9608,0,product,,0
9621,1,04/03/2015 09:24:09,04/03/2015 16:24:09,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)

Get triple the softness in this vintage-looking crewneck.
<ul>
	<li>4.4-ounce, 50/38/12 poly/ring spun cotton/rayon, 30 singles</li>
</ul>
<i>Tri-Blend fabric infuses each garment with unique character. Please allow for slight color variations.</i>

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT142"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution - $10",Difference Maker Unisex TriBlend Tee,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)",publish,open,closed,,difference-maker-unisex-triblend-tee,,,04/03/2015 09:24:09,04/03/2015 16:24:09,,0,http://www.gamerosity.com/?post_type=product&#038;p=9621,0,product,,0
9633,1,04/03/2015 09:28:31,04/03/2015 16:28:31,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)
<ul>
	<li>7.8-ounce, 50/50 cotton/poly</li>
	<li>Made with up to 5% recycled polyester from plastic bottles</li>
	<li>PrintPro<sup>®</sup> XP fleece with high-stitch density for superior embellishment</li>
	<li>Tag-free label</li>
	<li>Coverseamed double-needle neck and armholes</li>
	<li>Ribbed neck, cuffs and waistband</li>
</ul>
Please note: This product is transitioning from tagged labels to tag-free and orders may contain a combination of both.

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=P360"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution - $10",Difference Maker Youth Off-the-Shoulder Sweater,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)",publish,open,closed,,difference-maker-youth-off-the-shoulder-sweater,,,04/03/2015 09:28:31,04/03/2015 16:28:31,,0,http://www.gamerosity.com/?post_type=product&#038;p=9633,0,product,,0
9642,1,04/03/2015 09:32:11,04/03/2015 16:32:11,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)

This ringer runs rings around standard tanks.
<ul>
	<li>3.8-ounce, 100% ring spun combed cotton, 40 singles</li>
</ul>
&nbsp;
<h3>CARE INSTRUCTIONS</h3>
Machine wash cold. Tumble dry low. Do not bleach. Cool iron when necessary.

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT1500"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution - $10",Difference Maker Camo Bro Tank,"""We Are the Difference Makers"" this design was made to inspire one another to make a change in our lives personally, and in the lives in others through our communities... It's US that makes the change, not THEM.  :)",publish,open,closed,,difference-maker-camo-bro-tank,,,04/03/2015 09:32:11,04/03/2015 16:32:11,,0,http://www.gamerosity.com/?post_type=product&#038;p=9642,0,product,,0
9675,1,04/11/2015 19:40:27,04/12/2015 02:40:27,"This is a COMPLETELY CUSTOM made throwback rally scarf put together by our friends from the Timbers Army - Jefferson Reserves!  High quality scarves, super soft and really nice!

On one side, it says ""Hey Cancer, Game On"" with a sweet retro Nintendo controller feel.  On the back, our ""Power G"" and 8-bit Gamerosity logo along with ""Gamerosity"" in sweet, 8-bit font!
LIMITED SUPPLY!  Only 50 in stock, once it's gone, it's GONE!  Oh yeah, 100% of your purchase benefits a Gamerosity Hero Campaign!

Campaign contribution - $20",Gamerosity Rally Scarf,,publish,open,closed,,gamerosity-rally-scarf,,,04/11/2015 20:03:44,04/12/2015 03:03:44,,0,http://www.gamerosity.com/?post_type=product&#038;p=9675,0,product,,0
9798,1,04/27/2015 17:20:41,04/28/2015 00:20:41,"A two-tone raglan for dogs or any four-legged friend in an red body with navy blue sleeves!  The front has our ""Power G"" in navy ink and a navy cape is screen printed on the back!

Campaign Contribution - $5

&nbsp;
<div>
<div>Poly-Cotton (50% Combed Cotton / 50% Polyester) construction</div>
</div>
<div>
<div>Cut to avoid doggie mess</div>
</div>
<div>
<div>Fabric weight 3.7 oz/yd² (125 g/m²)</div>
</div>
<div>
<div>Superior screen printing results</div>
<div></div>
<div>

<img class=""alignleft size-full wp-image-9808"" alt=""Screen Shot 2015-04-27 at 5.19.25 PM"" src=""http://gamerosity.s3.amazonaws.com/wp-content/uploads/2015/04/Screen-Shot-2015-04-27-at-5.19.25-PM.png"" width=""541"" height=""356"" />

</div>
</div>",Doggy Power Raglan,A two-tone raglan for dogs or any four-legged friend in an assortment of colors.,publish,open,closed,,doggy-power-raglan,,,04/27/2015 17:20:41,04/28/2015 00:20:41,,0,http://www.gamerosity.com/?post_type=product&#038;p=9798,0,product,,0
9863,1,05/22/2015 13:36:25,05/22/2015 20:36:25,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design!

Our mini stripe tank has gathers in the back for easygoing movement.
<ul>
	<li>4-ounce, 100% ring spun combed cotton yarn dye, 30 singles</li>
</ul>
For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DM421"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution – $10",Knockout Ladies Strip Tank,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design!",publish,open,closed,,knockout-ladies-strip-tank,,,05/22/2015 13:36:25,05/22/2015 20:36:25,,0,http://www.gamerosity.com/?post_type=product&#038;p=9863,0,product,,0
9875,1,05/22/2015 13:40:08,05/22/2015 20:40:08,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design!

The official outfit for chilling. Elastic cuffs are ready for scrunching.

<em id=""__mceDel"">• 8.3-ounce, 60/40 cotton/poly fleece
• Elastic waistband with functional twill tape drawcord</em>

CARE INSTRUCTIONS
Machine wash cold. Tumble dry low. Cool iron if necessary. Non-chlorine bleach.

Get more info on product, including measurements <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT294"" target=""blank"">here!</a>

Campaign Contribution – $10",Knockout Juniors Sweatpants,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design!",publish,open,closed,,knockout-juniors-sweatpants,,,05/22/2015 13:40:08,05/22/2015 20:40:08,,0,http://www.gamerosity.com/?post_type=product&#038;p=9875,0,product,,0
9888,1,05/22/2015 13:45:29,05/22/2015 20:45:29,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design!

Lace insets elevate this heathered tee from ordinary to extraordinary.
<ul>
	<li>4.4-ounce, 50/38/12 poly/ring spun combed cotton/rayon, 30 singles</li>
	<li>80/20 cotton/poly back lace inset</li>
</ul>
<em>Tri-Blend fabric infuses each garment with unique character. Please allow for slight color variations.</em>

&nbsp;
<h3>CARE INSTRUCTIONS</h3>
Machine wash cold. Tumble dry low. Cool iron if necessary. Non-chlorine bleach.

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DM441"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution – $10",Knockout Juniors TriBlend Lace Tee,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design!",publish,open,closed,,knockout-juniors-triblend-lace-tee,,,05/22/2015 13:45:29,05/22/2015 20:45:29,,0,http://www.gamerosity.com/?post_type=product&#038;p=9888,0,product,,0
9900,1,05/22/2015 13:49:07,05/22/2015 20:49:07,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design!

Built for the performance called life.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Tear-away tag</li>
</ul>
For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT820"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution – $10",Knockout Bella Wideneck Fleece Sweater,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design.",publish,open,closed,,knockout-bella-wideneck-fleece-sweater,,,05/22/2015 13:49:36,05/22/2015 20:49:36,,0,http://www.gamerosity.com/?post_type=product&#038;p=9900,0,product,,0
9911,1,05/22/2015 13:53:30,05/22/2015 20:53:30,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design!

Heather texture makes this essential even more charming.
<ul>
	<li>4.4-ounce, 50/38/12 poly/ring spun cotton/rayon, 30 singles</li>
	<li>Rolled and tacked sleeves</li>
</ul>
For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DM443"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution – $10",Knockout Ladies TriBlend Scoop Tee,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design!",publish,open,closed,,knockout-ladies-triblend-scoop-tee,,,05/22/2015 13:53:30,05/22/2015 20:53:30,,0,http://www.gamerosity.com/?post_type=product&#038;p=9911,0,product,,0
9923,1,05/22/2015 13:57:13,05/22/2015 20:57:13,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design!

Liven up your wardrobe with a must-have short sleeve chambray shirt.
<ul>
	<li>3-ounce, 100% ring spun combed cotton slub chambray</li>
</ul>
&nbsp;
<h3>CARE INSTRUCTIONS</h3>
Machine wash cold with like colors, only non-chlorine bleach when needed. Do not use fabric softener. Tumble dry low.

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DM3810"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution – $10",Knockout Unisex Woven Shirt,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design!",publish,open,closed,,knockout-unisex-woven-shirt,,,05/22/2015 13:57:22,05/22/2015 20:57:22,,0,http://www.gamerosity.com/?post_type=product&#038;p=9923,0,product,,0
9935,1,05/22/2015 14:00:05,05/22/2015 21:00:05,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design!

Save your look from boredom with a textured tee.
<ul>
	<li>4.4-ounce, 50/25/25 poly/ring spun cotton/rayon</li>
	<li>24 singles</li>
</ul>
<i>Textured fabric infuses each garment with unique character. Please allow for slight color variations.</i>

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT171"" target=""_blank"">CLICK HERE</a>.

Campaign Contribution – $10",Knockout Unisex Textured Long Sleeve,"We present the ""Knockout"" design!  We've been hanging on to this design for a couple years and now it's available for purchase!  A design meant to broadcast the fierce message of ""Hey Cancer Game On"" in an awesome Knockout inspired design!",publish,open,closed,,knockout-unisex-textured-long-sleeve,,,05/22/2015 14:00:05,05/22/2015 21:00:05,,0,http://www.gamerosity.com/?post_type=product&#038;p=9935,0,product,,0
9992,1,05/27/2015 08:25:56,05/27/2015 15:25:56,"This is a SPECIAL EDITION tee we're bringing to the public!  ""Stronger Than I Look"" emblazoned across the front letting the world know just how tough you are!  This incredible message is printed on the best product in the game, American Apparel.  Soft, high quality, and well fitting!  And the back... SILVER FOIL cape!

Our version of the traditional baseball raglan for Youth. Soft and lightweight in our Poly-Cotton blend

Poly-Cotton (50% Polyester / 50% Cotton) construction

Durable rib neckband

<em id=""__mceDel"">Raglan 3/4 sleeves</em>

<em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel"">Not intended for sleepwear</em></em></em></em>

<em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel"">Unisex</em></em></em></em></em>

<em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""> Fabric weight 3.7 oz/yd² (125 g/m²)</em></em></em></em></em>",Stronger Than I Look Youth Raglan,"This is a SPECIAL EDITION tee we're bringing to the public!  ""Stronger Than I Look"" emblazoned across the front letting the world know just how tough you are!  This incredible message is printed on the best product in the game, American Apparel.  Soft, high quality, and well fitting!",publish,open,closed,,stronger-than-i-look-youth-raglan,,,05/27/2015 08:25:56,05/27/2015 15:25:56,,0,http://www.gamerosity.com/?post_type=product&#038;p=9992,0,product,,0
9995,1,05/27/2015 08:26:14,05/27/2015 15:26:14,"This is a SPECIAL EDITION tee we're bringing to the public!  ""Stronger Than I Look"" emblazoned across the front letting the world know just how tough you are!  This incredible message is printed on the best product in the game, American Apparel.  Soft, high quality, and well fitting!  And the back... SILVER FOIL cape!

Our version of the traditional baseball raglan for Youth. Soft and lightweight in our Poly-Cotton blend

Poly-Cotton (50% Polyester / 50% Cotton) construction

Durable rib neckband

<em id=""__mceDel"">Raglan 3/4 sleeves</em>

<em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel"">Not intended for sleepwear</em></em></em></em>

<em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel"">Unisex</em></em></em></em></em>

<em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""> Fabric weight 3.7 oz/yd² (125 g/m²)</em></em></em></em></em>",Stronger Than I Look Youth Raglan Pink,"This is a SPECIAL EDITION tee we're bringing to the public!  ""Stronger Than I Look"" emblazoned across the front letting the world know just how tough you are!  This incredible message is printed on the best product in the game, American Apparel.  Soft, high quality, and well fitting!",publish,open,closed,,stronger-than-i-look-youth-raglan-pink,,,05/27/2015 08:38:43,05/27/2015 15:38:43,,0,http://www.gamerosity.com/shop/stronger-than-i-look-youth-raglan-pink,0,product,,0
10000,1,05/27/2015 08:43:22,05/27/2015 15:43:22,"This is a SPECIAL EDITION tee we're bringing to the public!  ""Stronger Than I Look"" emblazoned across the front letting the world know just how tough you are!  This incredible message is printed on the best product in the game, American Apparel.  Soft, high quality, and well fitting!  And the back... SILVER FOIL cape!

Our version of the traditional baseball raglan for Youth. Soft and lightweight in our Poly-Cotton blend

Poly-Cotton (50% Polyester / 50% Cotton) construction

Durable rib neckband

<em id=""__mceDel"">Raglan 3/4 sleeves</em>

<em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel"">Not intended for sleepwear</em></em></em></em>

<em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel"">Unisex</em></em></em></em></em>

<em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""> Fabric weight 3.7 oz/yd² (125 g/m²)</em></em></em></em></em>",Stronger Than I Look Kids Raglan Purple,"This is a SPECIAL EDITION tee we're bringing to the public!  ""Stronger Than I Look"" emblazoned across the front letting the world know just how tough you are!  This incredible message is printed on the best product in the game, American Apparel.  Soft, high quality, and well fitting!",publish,open,closed,,stronger-than-i-look-kids-raglan-purple,,,05/27/2015 08:45:07,05/27/2015 15:45:07,,0,http://www.gamerosity.com/shop/stronger-than-i-look-kids-raglan-purple,0,product,,0
10003,1,05/27/2015 08:45:17,05/27/2015 15:45:17,"This is a SPECIAL EDITION tee we're bringing to the public!  ""Stronger Than I Look"" emblazoned across the front letting the world know just how tough you are!  This incredible message is printed on the best product in the game, American Apparel.  Soft, high quality, and well fitting!  And the back... SILVER FOIL cape!

Our version of the traditional baseball raglan for Youth. Soft and lightweight in our Poly-Cotton blend

Poly-Cotton (50% Polyester / 50% Cotton) construction

Durable rib neckband

<em id=""__mceDel"">Raglan 3/4 sleeves</em>

<em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel"">Not intended for sleepwear</em></em></em></em>

<em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel"">Unisex</em></em></em></em></em>

<em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""><em id=""__mceDel""> Fabric weight 3.7 oz/yd² (125 g/m²)</em></em></em></em></em>",Stronger Than I Look Kids Raglan Red,"This is a SPECIAL EDITION tee we're bringing to the public!  ""Stronger Than I Look"" emblazoned across the front letting the world know just how tough you are!  This incredible message is printed on the best product in the game, American Apparel.  Soft, high quality, and well fitting!",publish,open,closed,,stronger-than-i-look-kids-raglan-red,,,05/27/2015 08:45:50,05/27/2015 15:45:50,,0,http://www.gamerosity.com/shop/stronger-than-i-look-kids-raglan-red,0,product,,0
10044,1,06/19/2015 13:48:15,06/19/2015 20:48:15,"These SWEET patches are 4""x4"" and iron on!  Super high quality, and are sure to make any item look better!

$5 of your purchase will benefit the Hero Campaign of your choice.",Gamerosity Patches,"These SWEET patches are 4""x4"" and iron on!  Super high quality, and are sure to make any item look better!

$5 of your purchase will benefit the Hero Campaign of your choice.",publish,open,closed,,gamerosity-patches,,,06/19/2015 13:49:37,06/19/2015 20:49:37,,0,http://gamerosity.com/?post_type=product&#038;p=10044,0,product,,0
10126,1,07/03/2015 07:42:52,07/03/2015 14:42:52,"Designed to perfectly drape over a woman's body, this tank is new for 2015 and features a luxuriously soft poly viscose fabrication, slouchy fit, and thin straps for an ultra-sleek look.

<b>Fabrication:</b>
<b>Solid Colors: </b>65% poly 35% viscose, 30 single 3.7 oz. (Ath. Heather - 52% poly 48% viscose)
<b>Triblend Colors:</b> 50% poly 25% combed and ring-spun cotton 25% rayon, 40 single 3.8 oz.
<b>Slub Colors:</b> 50% poly 37.5% combed and ring-spun cotton 12.5% rayon, 30 single 4.0 oz.
<b>Mineral Wash*:</b> 100% combed and ring-spun cotton, 30 single 4.2 oz.",#LiveYourGratitude Bella Slouchy Red Tank,"Designed to perfectly drape over a woman's body, this tank is new for 2015 and features a luxuriously soft poly viscose fabrication, slouchy fit, and thin straps for an ultra-sleek look.

<b>Fabrication:</b>
<b>Solid Colors: </b>65% poly 35% viscose, 30 single 3.7 oz. (Ath. Heather - 52% poly 48% viscose)
<b>Triblend Colors:</b> 50% poly 25% combed and ring-spun cotton 25% rayon, 40 single 3.8 oz.
<b>Slub Colors:</b> 50% poly 37.5% combed and ring-spun cotton 12.5% rayon, 30 single 4.0 oz.
<b>Mineral Wash*:</b> 100% combed and ring-spun cotton, 30 single 4.2 oz.",publish,open,closed,,liveyourgratitude-bella-slouchy-red-tank,,,07/03/2015 08:11:19,07/03/2015 15:11:19,,0,http://www.gamerosity.com/?post_type=product&#038;p=10126,0,product,,0
10132,1,07/03/2015 07:45:54,07/03/2015 14:45:54,"Designed to perfectly drape over a woman's body, this tee features a luxuriously soft poly viscose fabrication, slouchy fit, wide neckline that can be pulled off the shoulder and short sleeves. Offered in both solid, triblend and marble colors and more fabrications for 2015.

<b>Features:</b> Sideseamed. Slouchy fit. Subtle curved hem. Scoop neck.",#LiveYourGratitude Bella Slouchy Tee,"Designed to perfectly drape over a woman's body, this tee features a luxuriously soft poly viscose fabrication, slouchy fit, wide neckline that can be pulled off the shoulder and short sleeves. Offered in both solid, triblend and marble colors and more fabrications for 2015.

<b>Features:</b> Sideseamed. Slouchy fit. Subtle curved hem. Scoop neck.",publish,open,closed,,liveyourgratitude-bella-slouchy-tee,,,07/03/2015 08:11:14,07/03/2015 15:11:14,,0,http://www.gamerosity.com/?post_type=product&#038;p=10132,0,product,,0
